Data Ricerca,Priorita',Distanza da Vedano Olona (km),Lat,Lon,Categoria,Sottocategoria,Nome Attivita',Comune,Indirizzo,Provincia,Telefono,Email,Sito Web,Ha Sito Web,Opportunita' Web,Fonte,OSM URL,Note
2026-04-10 15:01:39,MEDIA,15.19,45.812599,9.074746,Ospitalita',Ostello,Ostello Bello Lake Como,Como,"Viale Fratelli Rosselli 9, 22100 Como",Varese,+39 031 570889,N/D,https://www.ostellobello.com/hostel/como-lake/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5289337657,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.20,45.807437,9.076695,Ristorazione,Ristorante,Sakura Sushi,N/D,N/D,Varese,+39 031 240221,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/2411093597,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.20,45.725273,9.067028,Negozi,Variety Store,Action,Vertemate con Minoprio,"Strada Statale dei Giovi, 22070 Vertemate con Minoprio",Varese,N/D,N/D,https://www.action.com/it-it/negozi/vertemate-con-minoprio/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/939406815,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.21,45.725805,9.067461,Ristorazione,Ristorante,Antica Posteria della Pioda,Vertemate con Minoprio,"Strada Statale dei Giovi 26/28, 22070 Vertemate con Minoprio",Varese,+39 031 2498049,posteriadellapioda@gmail.com,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4211091902,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.21,45.789296,9.080955,Negozi,Kitchen,Veneta Cucine,Como,"Via Badone 58, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/9348637310,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.21,45.808367,9.076527,Ospitalita',Hotel,B&B Hotels,Como,"Viale Papa Innocenzo undicesimo 15, 22100 Como",Varese,+39 031 260485,continental.co@bestwestern.it,https://www.hotel-bb.com/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3664743641,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.21,45.808302,9.07658,Ospitalita',Hotel,B&B Hotels,N/D,N/D,Varese,N/D,N/D,https://www.hotel-bb.com/en/de,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/8828887907,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.22,45.812675,9.075098,Ristorazione,Caffetteria,Cafeteria,Como,"Viale Fratelli Rosselli 5, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3654806990,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.22,45.808083,9.076727,Ristorazione,Ristorante,Village Sushi,Como,"Viale Papa Innocenzo undicesimo 19, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3759004041,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.22,45.807914,9.076856,Beauty & Benessere,Perfumery,Profumeria Calcagni,Como,"Viale Papa Innocenzo undicesimo 21, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3759004040,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.23,45.807584,9.077105,Ristorazione,Ristorante,El Sombrero,Como,"Via Gerolamo Borsieri 25, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3759004034,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.23,45.807778,9.077022,Sanita',Optician,Ottica,Como,"Via Gerolamo Borsieri 38, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3759004039,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.23,45.724403,9.066844,Negozi,Doityourself,Brico Pioda,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/80525830,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.23,45.704793,9.052428,Ristorazione,Ristorante,Agriturismo Cascina Caterina,Bregnano,"Via Menegardo 28, 22070 Bregnano",Varese,+39 338 1359205,info@cascinacaterina.it,https://www.cascinacaterina.it/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10007018839,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.24,45.725105,9.067404,Negozi,Clothes,F & K calzature abbigliamento,Vertemate con Minoprio,"Via Provinciale per Bulgorello 1, 22070 Vertemate con Minoprio",Varese,+39031 901623,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/13271312224,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.25,45.808043,9.077164,Negozi,Computer,Internet Point,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1258086828,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.25,45.724949,9.067477,Negozi,Pet,Petmark,Vertemate con Minoprio,"Via Provinciale per Bulgorello 1, 22070 Vertemate con Minoprio",Varese,+39031900825,vertemate331@petmark.it,https://www.petmark.it/negozio_dett.asp?ilNeg=331,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6140805609,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.26,45.814545,9.074882,Ristorazione,Bar,Caffè Maya,Como,"Viale Giancarlo Puecher, 22100 Como",Varese,+39 031573740,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/265377450,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.26,45.810352,9.076436,Negozi,Clothes,Deposito 80,N/D,Via Tolomeo Gallio,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/11047709505,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.26,45.807942,9.077316,Negozi,E-Cigarette,Smokie's sigarette a vapore,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3815661066,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.26,45.807735,9.077393,Ristorazione,Ristorante,Market Place,Como,"Via Gerolamo Borsieri 21a, 22100 Como",Varese,+39 031 270712,info@themarketplace.it,http://themarketplace.it,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3759004036,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.26,45.807765,9.077427,Ristorazione,Ristorante,Mosto & Carnazza,Como,"Via Gerolamo Borsieri 21, 22100 Como",Varese,+393338751582,N/D,https://carnazzacomo.metro.rest,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10895947002,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.26,45.812651,9.075693,Ospitalita',Appartamenti,La Perla,Como,"Viale Fratelli Rosselli 1, 22100 Como",Varese,+39 333 219 9524,reservation@laperlabysedar.com,https://laperlabysedar.com/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/9729023513,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.27,45.807833,9.077552,Ristorazione,Caffetteria,Caffè Chicco d'oro shop,Como,"Via Gerolamo Borsieri 21, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3759004032,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.27,45.724839,9.067725,Negozi,Confectionery,ODStore,Vertemate con Minoprio,"Strada Statale dei Giovi 1, 22070 Vertemate con Minoprio",Varese,+390315375230,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6140805610,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.27,45.812656,9.075757,Ristorazione,Gelateria,L'Ulivo,N/D,N/D,Varese,+393516351127,N/D,https://lulivobysedar.com/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/9728790038,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.27,45.794751,9.080812,Ospitalita',Ostello,Respaù di Sotto,Como,"Via Santa Brigida, 22100 Como",Varese,+39 031522704,N/D,http://www.cascinarespau.it/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/302262957,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.28,45.807866,9.077624,Negozi,Tailor,Il risvolto di Elisa,Como,"Via Gerolamo Borsieri 21, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3759004035,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.28,45.80703,9.0779,Ristorazione,Ristorante,Pizzium,Como,"Viale Papa Innocenzo undicesimo 53, 22100 Como",Varese,+39 031 269376,info@pizzium.com,https://www.pizzium.com,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6499587547,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.28,45.838525,9.061824,Ristorazione,Ristorante,Valverde,Cernobbio,"Via Giacomo Matteotti 29, 22012 Cernobbio",Varese,+39 031 511150,N/D,https://www.ristorantepizzeriavalverde.it,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5645450978,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.29,45.808046,9.077656,Ristorazione,Bar,Vago Carlo,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3815661068,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.29,45.724679,9.067849,Ristorazione,Ristorante,PizzaRound no limits,Vertemate con Minoprio,"Strada Statale dei Giovi, 22070 Vertemate con Minoprio",Varese,+390318881000,N/D,https://pizzaround.it/landing-vertemate/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6140805612,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.29,45.790132,9.081925,Negozi,Supermarket,Esselunga,Como,"Piazza FISAC 2, 22100 Como",Varese,+39 031 523309,N/D,https://www.esselunga.it/it-it/negozi/negozio.esselunga-di-como-camerlata.ATA.html,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4027630408,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.30,45.747063,9.078115,Ristorazione,Ristorante,Il Nespolo del Nonno,Fino Mornasco,"Via Andrate Vecchia 25, 22073 Fino Mornasco",Varese,+39 031 3543027,nespolodelnonno@libero.it,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12980709401,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.30,45.790391,9.081944,Negozi,Mall,Esselunga della Ca' Merlata,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/251342957,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.30,45.691986,9.04068,Negozi,Curtain,da Gabriel,Lomazzo,"Via Lombardia 19, 22074 Lomazzo",Varese,+39 02 96370397,N/D,https://www.dagabriel.com/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12945009588,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.31,45.810293,9.077221,Ristorazione,Bar,Bar Kaos,N/D,Piazza Cacciatori delle Alpi,Varese,+39031264308,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/11406283609,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.31,45.837432,9.063013,Ristorazione,Fast Food,McDonald's,Como,"Via Asiago 2, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/117605944,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.31,45.838556,9.062261,Negozi,Confectionery,il Pistacchetto Gelateria Artigianale,N/D,25b,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4460620792,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.31,45.808106,9.07787,Ristorazione,Ristorante,La Forchetta d'Oro,Como,"Via Gerolamo Borsieri 24, 22100 Como",Varese,+39 031 271537,info@forchettadoro.it,http://trattoriacomo.com/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3815661067,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.31,45.837226,9.06316,Beauty & Benessere,Parrucchiere,Isabel Vegas Estetica,Como,"Via Asiago 2, 22100 Como",Varese,N/D,cityspa@isabelvegas.com,https://www.facebook.com/isabelvegastavernola,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/7826350028,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.32,45.832857,9.066278,Sanita',Farmacia,Farmacia della salute,N/D,Via Conciliazione 69,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/276517009,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.32,45.808169,9.078069,Servizi Professionali,Agenzia Immobiliare,Grimaldi Immobiliare,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3815630830,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.32,45.837393,9.063149,Negozi,Jewelry,Pandora,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10678540234,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.32,45.837194,9.063356,Negozi,Laundry,Sartoria Lavasecco,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/7826350027,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.32,45.761186,9.08183,Negozi,Electrical,Fogliani,Casnate con Bernate,"Via Socrate 1b, 22070 Casnate con Bernate",Varese,+39031396246,casnate@fogliani.it,https://www.fogliani.it,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10613000768,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.33,45.810941,9.077197,Beauty & Benessere,Parrucchiere,Pino e Franco,Como,"Viale Felice Cavallotti 4a, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3654067811,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.33,45.810627,9.077375,Servizi Professionali,Assicurazioni,facile.it,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12253539159,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.33,45.837314,9.06338,Negozi,Supermarket,Bennet,Como,"Via Asiago 2, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/117606346,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.33,45.837168,9.063495,Negozi,Video Games,GameStop,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/7826350025,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.33,45.810754,9.077283,Negozi,Clothes,Meran,Como,"Viale Felice Cavallotti 2a, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3654067809,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.33,45.723516,9.06779,Negozi,Variety Store,Shun Fa,Vertemate con Minoprio,"Via Provinciale per Bregnano 2, 22070 Vertemate con Minoprio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12393905391,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.33,45.808204,9.078198,Negozi,Furniture,SR Arredamenti,Como,22100 Como,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3815631065,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.33,45.810879,9.077232,Negozi,Jewelry,Supergold,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12253539160,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.34,45.808262,9.0783,Ristorazione,Ristorante,Crìanza,Como,"Via Gerolamo Borsieri 18, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6404222081,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.34,45.809807,9.077729,Sanita',Hearing Aids,Mondial Udito,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/9276368598,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.34,45.837147,9.063624,Negozi,Travel Agency,Cisalpina Tours,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/7826350026,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.34,45.805234,9.079272,Negozi,Supermarket,Hao-Mai Mercatone,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/11146762206,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.34,45.805168,9.07931,Negozi,Supermarket,Lidl,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5151476923,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.34,45.808293,9.078221,Ristorazione,Ristorante,Le Catene,Como,"Via Gerolamo Borsieri 18, 22100 Como",Varese,+39 031 270948,le_catene@libero.it,http://www.lecatene.it/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3815631067,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.35,45.837104,9.063852,Negozi,Gift,Thun,Como,"Via Asiago 2, 22100 Como",Varese,+39 031 513868,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/7826350024,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.35,45.789483,9.082723,Ristorazione,Ristorante,Il Birrificio di Como,Como,"Via Pasquale Paoli 3, 22100 Como",Varese,+39 031 505050,info@ilbirrificio.it,http://www.ilbirrificio.it,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/60846712,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.35,45.760033,9.082031,Servizi Professionali,Azienda,C.D. Transport,Casnate con Bernate,"Via Socrate 2a, 22074 Casnate con Bernate",Varese,+390313999,info@cdtransport.com,https://www.cdtransport.com/it/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10602381862,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.36,45.803005,9.080182,Ristorazione,Caffetteria,Cafearium,N/D,37,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/150006938,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.36,45.83745,9.063649,Negozi,Shoes,Foot Locker,Como,"Via Asiago, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10210571074,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.36,45.811948,9.077196,Negozi,Gift,Lo Spazio del Cuore,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10059363901,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.36,45.837081,9.063977,Negozi,Jewelry,Stroili Oro,Como,"Via Asiago 14, 22100 Como",Varese,+39 031 342032,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5210942582,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.36,45.810723,9.077704,Negozi,Music,Frigerio,Como,"Via Giuseppe Garibaldi 38, 22100 Como",Varese,+39 031 261671,info@frigeriodischi.it,http://www.frigeriodischi.it,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6010684371,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.37,45.837059,9.064107,Negozi,Books,Giunti al Punto,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/7826350030,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.37,45.808222,9.078649,Negozi,Furniture,Immobiliare Ok Casa,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3816838509,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.37,45.836139,9.064766,Negozi,Supermarket,PENNY,Como,"Via Zara 19, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/1232391465,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.37,45.810593,9.077891,Negozi,Fashion Accessories,Vestopazzo Como,Como,"Via Giuseppe Garibaldi 63, 22100 Como",Varese,+39 031 269256,N/D,https://www.vestopazzocomo.it/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10679188091,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.38,45.810628,9.077959,Negozi,Outdoor,Break Point,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6000687691,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.38,45.837224,9.064169,Negozi,Mall,Lario Center,Como,"Via Asiago 2, 22100 Como",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/274097269,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.38,45.808418,9.078721,Negozi,Tailor,Sartoria e Ricamo Anna,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3816838511,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.38,45.789706,9.083059,Ristorazione,Ristorante,Pizza Garage,Como,"Via Pasquale Paoli 3, 22100 Como",Varese,N/D,N/D,https://pizzagarage.it,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6404084114,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.39,45.810703,9.078134,Ristorazione,Bar,Gozzoviglio,N/D,Via Giuseppe Garibaldi 57 - 61,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5100424921,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.39,45.808332,9.07889,Ristorazione,Fast Food,Piadineria La Caveja,Como,22100 Como,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3816838510,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.39,45.837282,9.064241,Negozi,Shoes,Bata,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/7826350029,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.39,45.723164,9.068411,Negozi,Alcohol,La Cantina,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/939407026,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.39,45.808943,9.078721,Ristorazione,Caffetteria,Caffé & Bollicine,N/D,"Viale Varese 65, 22100",Varese,+390316122644,caffeebollicinecomo@gmail.com,https://www.caffeebollicine.com,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/11269000543,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.39,45.804805,9.080008,Sanita',Clinica,Synlab,Como,"Viale Papa Innocenzo undicesimo 70, 22100 Como",Varese,+3903127641111,N/D,https://www.san-nicolo.com/struttura/synlab-san-nicolo-como/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/11755457970,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.39,45.8388,9.06316,Servizi Professionali,Architetto,B&L più Associati,Cernobbio,"Via Giacomo Matteotti 18c, 22012 Cernobbio",Varese,N/D,N/D,www.blpiu.it,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5462230124,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.40,45.834583,9.066189,Ristorazione,Caffetteria,Bar Nuovo,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/9609223139,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.40,45.810746,9.078216,Negozi,Herbalist,Erboristeria Tosetti,Como,"Via Giuseppe Garibaldi 57, 22100 Como",Varese,+39 031 241518,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6010684370,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.40,45.810762,9.078263,Negozi,Paint,Resinnova,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12253539163,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.40,45.808367,9.079001,Negozi,Music,Vertigo Dischi,Como,22100 Como,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3816838512,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,MEDIA,15.40,45.812609,9.077501,Servizi Professionali,Agenzia Immobiliare,Bene Habitare,N/D,N/D,Varese,+39 031 240063,N/D,http://www.benehabitare.it/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/60889679,Verificare contatto commerciale e stato sito web
